Film.Ratings.Link,film.title,Year,runtime,Director,Language,country,half.star,one.star,one.half.star,two.star,two.half.star,three.star,three.half.star,four.star,four.half.star,five.star,AvgRating
https://letterboxd.com/csi/film/suburban-sasquatch/rating-histogram/,Suburban Sasquatch,2004,97,Dave Wascavage,English,USA,422,218,74,71,48,93,66,65,19,121,1.890142022
https://letterboxd.com/csi/film/suburbia-1996/rating-histogram/,SubUrbia,1996,121,Richard Linklater,English,USA,35,60,88,345,493,1254,940,741,203,184,3.219318443
https://letterboxd.com/csi/film/suburbicon/rating-histogram/,Suburbicon,2017,105,George Clooney,English,UK,588,1745,2248,5353,4918,5847,2749,1553,213,271,2.515205023
https://letterboxd.com/csi/film/succubus/rating-histogram/,Succubus,1968,84,Jesús Franco,German,Germany,8,23,22,47,59,148,111,123,37,39,3.221231767
https://letterboxd.com/csi/film/suck-me-shakespeer-2/rating-histogram/,Suck Me Shakespeer 2,2015,115,Bora Dağtekin,German,Germany,396,689,684,1390,1120,1156,531,338,58,115,2.317044928
https://letterboxd.com/csi/film/suck-me-shakespeer-3/rating-histogram/,Suck Me Shakespeer 3,2017,120,Bora Dağtekin,German,Germany,274,421,376,789,605,596,248,141,32,72,2.233117614
https://letterboxd.com/csi/film/suck-me-shakespeer/rating-histogram/,Suck Me Shakespeer,2013,119,Bora Dağtekin,German,Germany,373,543,611,1182,1442,2768,1791,1240,214,326,2.835128694
https://letterboxd.com/csi/film/suck/rating-histogram/,Suck,2009,91,Rob Stefaniuk,English,Canada,17,47,39,138,153,316,200,137,19,22,2.908088235
https://letterboxd.com/csi/film/sucker-punch/rating-histogram/,Sucker Punch,2011,110,Zack Snyder,English,Canada,4495,7810,6181,12721,9880,15205,8802,8493,2059,3848,2.621210406
https://letterboxd.com/csi/film/sudden-death/rating-histogram/,Sudden Death,1995,106,Peter Hyams,English,USA,53,248,291,1181,1392,2700,1441,912,149,174,2.913593256
https://letterboxd.com/csi/film/sudden-impact/rating-histogram/,Sudden Impact,1983,117,Clint Eastwood,English,USA,22,111,157,782,1307,3813,2336,1692,325,251,3.176130048
https://letterboxd.com/csi/film/suddenly/rating-histogram/,Suddenly,1954,75,Lewis Allen,English,USA,5,18,33,138,221,715,606,352,52,51,3.222957554
https://letterboxd.com/csi/film/sugar-hill-1993/rating-histogram/,Sugar Hill,1993,123,Leon Ichaso,English,USA,4,18,26,100,92,148,66,44,4,10,2.75
https://letterboxd.com/csi/film/sugar-hill/rating-histogram/,Sugar Hill,1974,91,Paul Maslansky,English,USA,5,25,33,119,205,651,569,380,52,57,3.249522901
https://letterboxd.com/csi/film/sugar-spice/rating-histogram/,Sugar & Spice,2001,81,Francine McDougall,English,USA,49,142,159,508,595,1371,832,840,201,361,3.163898774
https://letterboxd.com/csi/film/sui-dhaaga-made-in-india/rating-histogram/,Sui Dhaaga - Made in India,2018,150,Sharat Katariya,Hindi,India,19,24,28,123,147,371,246,176,22,48,3.07807309
https://letterboxd.com/csi/film/suicide-kings/rating-histogram/,Suicide Kings,1997,106,Peter O'Fallon,English,USA,16,59,86,377,550,1353,928,632,110,95,3.121730861
https://letterboxd.com/csi/film/suicide-room/rating-histogram/,Suicide Room,2011,117,Jan Komasa,Polish,Poland,258,389,314,748,729,1312,804,754,220,500,2.913652953
https://letterboxd.com/csi/film/suicide-squad-2016/rating-histogram/,Suicide Squad,2016,123,David Ayer,English,USA,45802,73763,44615,88249,46881,63294,20705,21047,2824,9331,2.072424258
https://letterboxd.com/csi/film/suicide-squad-hell-to-pay/rating-histogram/,Suicide Squad: Hell to Pay,2018,86,Sam Liu,English,USA,51,148,183,647,1070,2903,2250,1422,260,247,3.168935846
https://letterboxd.com/csi/film/suite-francaise/rating-histogram/,Suite Française,2014,103,Saul Dibb,English,Belgium,27,117,131,580,881,2204,1647,1432,264,553,3.285732517
https://letterboxd.com/csi/film/sukiyaki-western-django/rating-histogram/,Sukiyaki Western Django,2007,121,Takashi Miike,Japanese,Japan,59,143,147,592,686,1559,1058,769,135,152,3.040660377
https://letterboxd.com/csi/film/sultan-2016/rating-histogram/,Sultan,2016,170,Ali Abbas Zafar,Hindi,India,71,109,120,316,334,836,518,453,90,101,2.996777476
https://letterboxd.com/csi/film/sulthan/rating-histogram/,Sulthan,2021,122,Bhagyaraj Kannan,Tamil,India,36,74,79,192,227,170,44,25,2,4,2.291910903
https://letterboxd.com/csi/film/summer-03/rating-histogram/,Summer '03,2018,102,Becca Gleason,English,USA,165,282,285,602,580,734,289,176,33,49,2.427856025
https://letterboxd.com/csi/film/summer-camp-2015/rating-histogram/,Summer Camp,2015,81,Alberto Marini,English,Spain,59,115,103,219,193,241,122,63,9,12,2.396126761
https://letterboxd.com/csi/film/summer-catch/rating-histogram/,Summer Catch,2001,108,Mike Tollin,English,USA,106,330,316,737,470,529,157,106,12,46,2.260768957
https://letterboxd.com/csi/film/summer-in-february/rating-histogram/,Summer in February,2013,101,Christopher Menaul,English,UK,15,44,70,177,158,197,88,58,4,18,2.586851628
